Date,indus_at_tarbela (cfs),kabul_at_nowshera (cfs),jhelum_at_mangal (cfs),cheanab_at_marala (cfs),Year
1962-05-16,33005.11862,27760.17938,32967.68504,21024.95979,1962
1962-05-17,36214.8717,28680.12731,33452.55587,22175.15957,1962
1962-05-18,39424.97793,29600.07525,33937.4267,23325.0062,1962
1962-05-19,42635.08416,30520.02318,34422.65068,24474.85284,1962
1962-05-20,45845.19039,31439.97112,34907.52151,25625.05261,1962
1962-05-21,48609.27196,32072.81054,35259.25592,26565.83622,1962
1962-05-22,50927.32887,32418.18831,35477.14762,27297.90995,1962
1962-05-23,53245.38578,32763.56607,35695.39247,28029.63054,1962
1962-05-24,55563.79583,33109.29699,35913.63731,28761.35112,1962
1962-05-25,57881.85274,33454.67475,36131.88216,29493.07171,1962
1962-05-26,60036.40259,33854.43716,36309.16195,30168.28877,1962
1962-05-27,61209.20378,34581.91998,36241.00458,30502.36583,1962
1962-05-28,62218.14475,35363.78743,36131.88216,30779.58623,1962
1962-05-29,63227.43888,36145.65489,36022.75974,31056.80662,1962
1962-05-30,64236.37986,36927.1692,35913.63731,31334.02702,1962
1962-05-31,65245.67399,37709.03666,35804.51489,31611.24741,1962
1962-06-01,64922.54448,38055.12072,35522.70358,31497.53408,1962
1962-06-02,63267.69764,37965.06824,35067.4971,30992.53387,1962
1962-06-03,61612.49765,37875.01575,34612.64376,30487.53366,1962
1962-06-04,59957.65081,37784.96327,34157.43728,29982.53345,1962
1962-06-05,58302.45082,37694.91078,33702.58395,29477.53324,1962
1962-06-06,62897.59958,39265.00234,34097.40229,30842.44639,1962
1962-06-07,73742.74395,42494.8848,35342.59861,34077.62606,1962
1962-06-08,84587.53518,45725.12041,36587.44179,37312.45258,1962
1962-06-09,95432.67955,48955.00288,37832.63811,40547.63225,1962
1962-06-10,106277.4708,52184.88534,39077.48129,43782.45877,1962
1962-06-11,116342.5134,55682.45323,40332.56572,46809.988,1962
1962-06-12,125627.4543,59447.70654,41597.53828,49630.21994,1962
1962-06-13,134912.7484,63212.60671,42862.51083,52450.09873,1962
1962-06-14,144197.6893,66977.50687,44127.48339,55269.97753,1962
1962-06-15,153482.6303,70742.40704,45392.45594,58090.20947,1962
1962-06-16,159637.6293,71777.4809,45767.49805,59870.07035,1962
1962-06-17,162662.6865,70082.72844,45252.60973,60609.91332,1962
1962-06-18,165687.7437,68387.62284,44737.36825,61350.10943,1962
1962-06-19,168712.8009,66692.51724,44222.47993,62089.95239,1962
1962-06-20,171737.505,64997.41164,43707.5916,62830.14851,1962
1962-06-21,177710.2802,64264.98477,43605.17897,64637.55485,1962
1962-06-22,186630.0671,64495.23661,43914.88889,67512.52458,1962
1962-06-23,195550.2072,64725.13531,44224.95196,70387.49431,1962
1962-06-24,204470.3473,64955.034,44535.01502,73262.46403,1962
1962-06-25,213390.1342,65184.9327,44845.07809,76137.43376,1962
1962-06-26,213650.0504,64295.00226,44395.16881,75782.52102,1962
1962-06-27,205250.0958,62284.88954,43184.93404,72197.72583,1962
1962-06-28,196850.1413,60275.12996,41975.05242,68612.57748,1962
1962-06-29,188450.1868,58265.01724,40765.1708,65027.42914,1962
1962-06-30,180050.2322,56254.90451,39554.93603,61442.63394,1962
1962-07-01,171577.5294,53985.22874,38264.89004,57710.2233,1962
1962-07-02,163032.7846,51454.93049,36895.03283,53830.19721,1962
1962-07-03,154487.6866,48924.98538,35525.17561,49950.17112,1962
1962-07-04,145942.5887,46395.04027,34154.96525,46070.14503,1962
1962-07-05,137397.4907,43865.09516,32785.10804,42190.11894,1962
1962-07-06,137802.5503,43494.99711,32495.17435,42130.08395,1962
1962-07-07,147157.7675,45285.09925,33285.16419,45890.04006,1962
1962-07-08,156512.6315,47075.20139,34075.15403,49649.99617,1962
1962-07-09,165867.4955,48864.95039,34865.14387,53409.95228,1962
1962-07-10,175222.7127,50655.05253,35655.13371,57169.90839,1962
1962-07-11,181757.698,51804.89917,36019.93456,60072.42358,1962
1962-07-12,185472.8044,52315.19658,35959.89957,62117.49786,1962
1962-07-13,189187.5577,52825.14085,35899.86458,64162.57214,1962
1962-07-14,192902.6641,53335.08512,35840.18274,66207.64641,1962
1962-07-15,196617.7706,53845.02938,35780.14775,68252.72069,1962
1962-07-16,202662.5878,54755.0892,36339.88574,69907.56753,1962
1962-07-17,211037.822,56064.91143,37520.10302,71172.54009,1962
1962-07-18,219412.7031,57375.0868,38699.96714,72437.51264,1962
1962-07-19,227787.5842,58684.90902,39880.18442,73702.48519,1962
1962-07-20,236162.8185,59995.08439,41060.04854,74967.45775,1962
1962-07-21,245641.284,61884.06769,42611.42331,76856.7942,1962
1962-07-22,256222.9807,64352.21208,44534.30873,79370.49454,1962
1962-07-23,266804.6774,66820.35646,46456.841,81884.19489,1962
1962-07-24,277386.7272,69288.85399,48379.72641,84397.89524,1962
1962-07-25,287968.4239,71756.99837,50302.25868,86911.59558,1962
1962-07-26,296536.4765,73495.54105,51659.04945,88832.00897,1962
1962-07-27,293023.017,70856.82667,49620.33182,87193.40689,1962
1962-07-28,287495.5601,67488.86373,47015.8727,84961.51785,1962
1962-07-29,281968.4564,64120.54764,44411.41357,82729.62881,1962
1962-07-30,276440.9996,60752.23156,41806.95445,80497.73977,1962
1962-07-31,270913.8959,57384.26862,39202.14218,78265.85073,1962
1962-08-01,266785.2543,54225.01556,36834.99784,76264.91983,1962
1962-08-02,264055.428,51275.17867,34705.16828,74494.94706,1962
1962-08-03,261325.2485,48324.98863,32574.98557,72724.9743,1962
1962-08-04,258595.4222,45375.15174,30445.15602,70955.00153,1962
1962-08-05,255865.2428,42424.9617,28314.97331,69185.02877,1962
1962-08-06,255295.2635,41175.17447,27205.03229,68654.95512,1962
1962-08-07,256885.1313,41625.08374,27114.97981,69365.13374,1962
1962-08-08,258475.3522,42074.99302,27024.92732,70074.95921,1962
1962-08-09,260065.22,42524.9023,26934.87484,70785.13783,1962
1962-08-10,261655.0878,42975.16472,26845.1755,71494.9633,1962
1962-08-11,264722.8758,43065.21721,26290.02842,71977.71525,1962
1962-08-12,269267.8777,42795.05975,25270.13988,72232.68738,1962
1962-08-13,273812.8796,42524.9023,24249.8982,72487.65951,1962
1962-08-14,278357.8815,42255.09799,23230.00966,72742.63165,1962
1962-08-15,282902.8834,41984.94054,22210.12112,72997.60378,1962
1962-08-16,279377.77,41454.86689,22030.01615,72922.73662,1962
1962-08-17,267782.8946,40664.87705,22690.0479,72517.67701,1962
1962-08-18,256187.666,39874.88721,23350.07964,72112.6174,1962
1962-08-19,244592.7905,39084.89737,24010.11138,71707.55779,1962
1962-08-20,232997.5619,38294.90753,24670.14313,71302.49818,1962
1962-08-21,223257.0614,37638.76041,25308.98605,71606.9109,1962
1962-08-22,215370.5826,37116.10285,25927.34645,72620.44279,1962
1962-08-23,207484.1038,36593.09214,26545.3537,73634.32782,1962
1962-08-24,199597.9781,36070.43458,27163.71409,74647.85971,1962
1962-08-25,191711.4993,35547.77702,27781.72134,75661.3916,1962
1962-08-26,184332.1396,34986.27329,28200.20054,76059.03513,1962
1962-08-27,179993.3755,34193.10513,27418.33308,72761.34844,1962
1962-08-28,176161.3775,33361.44394,26436.23127,68847.77339,1962
1962-08-29,172329.7325,32529.42961,25454.48261,64934.19833,1962
1962-08-30,168497.7344,31697.76843,24472.73395,61020.62328,1962
1962-08-31,164666.0895,30866.10724,23490.98529,57107.04822,1962
1962-09-01,159602.6678,30049.98452,22547.37651,53157.45218,1962
1962-09-02,153307.8225,29250.10657,21642.6139,49172.54143,1962
1962-09-03,147012.6241,28449.87547,20737.49813,45187.63068,1962
1962-09-04,140717.7788,27649.99751,19832.38237,41202.36678,1962
1962-09-05,134422.5804,26850.11956,18927.61976,37217.45604,1962
1962-09-06,130057.6835,25989.85347,18552.57765,35302.693,1962
1962-09-07,127622.7349,25069.90553,18707.60918,35457.37139,1962
1962-09-08,125187.7863,24149.9576,18862.64071,35612.40292,1962
1962-09-09,122752.4846,23230.00966,19017.67224,35767.43445,1962
1962-09-10,120317.536,22310.06173,19172.35063,35922.46599,1962
1962-09-11,117395.2446,21262.62772,19042.39253,33964.97217,1962
1962-09-12,113985.2572,20087.35451,18627.44481,29894.95299,1962
1962-09-13,110575.2698,18912.43444,18212.49708,25824.93382,1962
1962-09-14,107164.9292,17737.51437,17797.54936,21754.91464,1962
1962-09-15,103754.9417,16562.5943,17382.60163,17684.89547,1962
1962-09-16,100365.0837,15957.65349,17577.53878,19995.18314,1962
1962-09-17,96995.00187,15922.69194,18382.36079,28685.07137,1962
1962-09-18,93624.92005,15887.37724,19187.53595,37374.9596,1962
1962-09-19,90255.19138,15852.41568,19992.35796,46065.20097,1962
1962-09-20,86885.10956,15817.45413,20797.53312,54755.0892,1962
1962-09-21,83372.7095,15694.91212,21617.54046,64825.07591,1962
1962-09-22,79717.63805,15485.1428,22452.37997,76275.16109,1962
1962-09-23,76062.5666,15275.02034,23287.57262,87725.24627,1962
1962-09-24,72407.49515,15064.89787,24122.41213,99174.9783,1962
1962-09-25,68752.4237,14855.12856,24957.60478,110625.0635,1962
1962-09-26,65647.55527,14424.99551,25122.52443,110175.1542,1962
1962-09-27,63092.53673,13774.85188,24617.52422,97825.25047,1962
1962-09-28,60537.51818,13125.0614,24112.52401,85474.99359,1962
1962-09-29,57982.49964,12474.91778,23607.5238,73125.08985,1962
1962-09-30,55427.48109,11825.1273,23102.52359,60775.18611,1962
1962-10-01,52207.48675,11122.36477,22882.51301,49967.47532,1962
1962-10-02,48322.5166,10367.33648,22947.49206,40702.66378,1962
1962-10-03,44437.54645,9612.66134,23012.47111,31437.49909,1962
1962-10-04,40552.5763,8857.633054,23077.45016,22172.68754,1962
1962-10-05,36667.60616,8102.604768,23142.4292,12907.52285,1962
1962-10-06,34892.68934,7777.356381,22737.3696,9372.52138,1962
1962-10-07,35227.47269,7882.594187,21862.62448,11567.68313,1962
1962-10-08,35562.60919,7987.478846,20987.52621,13762.49174,1962
1962-10-09,35897.39255,8092.363505,20112.42794,15957.65349,1962
1962-10-10,36232.52905,8197.601311,19237.68283,18152.46209,1962
1962-10-11,35975.08489,8200.07334,18427.56361,18849.92742,1962
1962-10-12,35125.06006,8100.132739,17682.42344,18050.04946,1962
1962-10-13,34275.03523,7999.838991,16937.63641,17250.17151,1962
1962-10-14,33425.0104,7899.89839,16192.49624,16449.94041,1962
1962-10-15,32574.98557,7799.957789,15447.35607,15650.06245,1962
1962-10-16,31984.87694,7679.887809,14912.33837,15110.10069,1962
1962-10-17,31655.03764,7540.041597,14587.44313,14830.05512,1962
1962-10-18,31325.19834,7399.842238,14262.54789,14550.00955,1962
1962-10-19,30995.0059,7259.996026,13937.65265,14269.96398,1962
1962-10-20,30665.1666,7120.149814,13612.40426,13989.91841,1962
1962-10-21,30279.53007,6949.93296,13206.99151,13620.52664,1962
1962-10-22,29838.80262,6750.051758,12720.35494,13161.43554,1962
1962-10-23,29397.72202,6550.170556,12234.07152,12702.34444,1962
1962-10-24,28956.99456,6349.936207,11747.7881,12243.25334,1962
1962-10-25,28515.91396,6150.055005,11261.50468,11784.16224,1962
1962-10-26,28086.4872,5990.785708,10822.89611,11368.15508,1962
1962-10-27,27724.86468,6077.306723,10670.33661,11211.35781,1962
1962-10-28,27374.896,6204.439643,10565.80509,11097.64448,1962
1962-10-29,27024.92732,6331.92571,10461.27358,10983.93114,1962
1962-10-30,26674.95865,6459.05863,10356.74207,10870.57095,1962
1962-10-31,26324.98997,6586.544697,10252.21056,10756.85762,1962
1962-11-01,25889.91286,6677.656623,10039.96921,10527.66522,1962
1962-11-02,25370.08048,6732.394408,9720.018028,10182.6406,1962
1962-11-03,24849.89495,6787.48534,9400.066846,9837.615979,1962
1962-11-04,24330.06257,6842.576272,9080.115664,9492.59136,1962
1962-11-05,23809.87703,6897.667204,8760.164482,9147.566741,1962
1962-11-06,23510.05523,6942.516873,8640.094502,9052.570198,1962
1962-11-07,23429.89086,6977.478426,8719.905724,9207.601731,1962
1962-11-08,23350.07964,7012.439979,8800.070093,9362.633264,1962
1962-11-09,23269.91527,7047.401532,8879.881315,9517.664797,1962
1962-11-10,23190.10405,7082.363085,8960.045684,9672.343183,1962
1962-11-11,23054.84875,7112.38058,8952.629597,9772.636931,1962
1962-11-12,22864.85566,7137.454017,8857.633054,9817.4866,1962
1962-11-13,22674.86258,7162.527454,8762.636511,9862.336269,1962
1962-11-14,22484.86949,7187.600891,8667.639968,9907.539085,1962
1962-11-15,22294.8764,7212.674328,8572.643425,9952.388754,1962
1962-11-16,22104.88332,7267.412113,8627.38121,9967.574075,1962
1962-11-17,21914.89023,7352.52054,8832.559617,9952.388754,1962
1962-11-18,21724.89715,7437.628967,9037.384877,9937.55658,1962
1962-11-19,21534.90406,7522.384247,9242.563284,9922.371259,1962
1962-11-20,21344.91097,7607.492674,9447.388544,9907.539085,1962
1962-11-21,21152.44586,7709.905304,9690.000533,9944.972667,1962
1962-11-22,20957.50872,7829.975284,9970.046104,10035.02515,1962
1962-11-23,20762.57157,7950.045264,10250.09168,10125.07764,1962
1962-11-24,20567.63443,8070.115244,10530.13725,10215.13012,1962
1962-11-25,20372.34414,8189.832077,10810.18282,10305.18261,1962
1962-11-26,20187.64826,8209.961456,10790.05344,10215.13012,1962
1962-11-27,20012.48734,8130.150234,10470.10226,9944.972667,1962
1962-11-28,19837.67958,8049.985865,10150.15107,9675.168359,1962
1962-11-29,19662.51867,7970.174643,9829.846745,9405.010904,1962
1962-11-30,19487.35775,7890.010274,9509.895563,9134.853449,1962
1962-12-01,19270.17235,7809.845905,9222.433905,8830.087588,1962
1962-12-02,19009.90301,7730.034683,8967.461771,8490.007027,1962
1962-12-03,18749.98682,7649.870314,8712.489637,8149.926466,1962
1962-12-04,18490.07063,7570.059092,8457.517503,7809.845905,1962
1962-12-05,18230.15443,7489.894723,8202.545369,7470.118491,1962
1962-12-06,18129.86069,7510.024102,8117.436942,7449.989112,1962
1962-12-07,18189.89568,7630.094082,8202.545369,7750.164062,1962
1962-12-08,18249.93067,7750.164062,8287.653796,8049.985865,1962
1962-12-09,18309.96566,7869.880895,8372.409076,8350.160815,1962
1962-12-10,18370.00065,7989.950875,8457.517503,8649.982618,1962
1962-12-11,18417.67549,8092.363505,8490.007027,8907.426781,1962
1962-12-12,18452.63704,8177.471932,8469.877648,9122.493304,1962
1962-12-13,18487.5986,8262.580359,8450.101416,9337.559827,1962
1962-12-14,18522.56015,8347.335639,8429.972037,9552.62635,1962
1962-12-15,18557.5217,8432.444066,8409.842658,9767.339726,1962
1962-12-16,18482.65454,8487.534998,8429.972037,9832.671921,1962
1962-12-17,18297.60551,8512.608435,8490.007027,9747.563494,1962
1962-12-18,18112.55648,8537.681872,8550.042017,9662.455067,1962
1962-12-19,17927.50746,8562.402162,8610.077007,9577.34664,1962
1962-12-20,17742.45843,8587.475599,8670.111997,9492.59136,1962
1962-12-21,17602.25907,8659.16444,8740.741397,9484.115832,1962
1962-12-22,17506.90938,8777.115538,8822.671501,9552.273203,1962
1962-12-23,17411.20654,8895.419783,8904.601605,9620.430574,1962
1962-12-24,17315.85685,9013.724028,8986.531709,9688.587945,1962
1962-12-25,17220.50716,9131.675126,9068.108666,9756.745316,1962
1962-12-26,17113.50362,9209.014319,9127.437362,9786.409664,1962
1962-12-27,16938.69586,9040.916347,9050.098169,9584.056433,1962
1962-12-28,16752.23424,8831.853323,8950.157568,9343.210179,1962
1962-12-29,16565.77262,8622.790299,8849.86382,9102.363925,1962
1962-12-30,16379.66415,8413.727275,8749.923219,8861.517671,1962
1962-12-31,16193.20254,8204.664251,8649.982618,8620.31827,1962
1963-01-01,15982.37378,8007.608225,8585.00357,8377.353134,1963
1963-01-02,15747.53102,7822.559197,8554.986075,8132.622263,1963
1963-01-03,15512.68827,7637.510169,8524.96858,7887.538245,1963
1963-01-04,15277.49237,7452.461141,8494.951085,7642.454227,1963
1963-01-05,15042.64961,7267.412113,8464.93359,7397.370209,1963
1963-01-06,14917.63557,7172.41557,8374.881105,7282.597434,1963
1963-01-07,14902.45025,7167.471512,8225.146777,7297.429608,1963
1963-01-08,14887.61808,7162.527454,8075.059302,7312.614929,1963
1963-01-09,14872.43276,7157.583396,7924.971827,7327.447103,1963
1963-01-10,14857.60058,7152.639338,7774.884352,7342.632424,1963
1963-01-11,14807.45371,7137.454017,7630.094082,7329.919132,1963
1963-01-12,14722.34528,7112.38058,7489.894723,7290.013521,1963
1963-01-13,14637.59,7087.66029,7350.048511,7250.10791,1963
1963-01-14,14552.48158,7062.586853,7209.849152,7209.849152,1963
1963-01-15,14467.37315,7037.513416,7070.00294,7169.943541,1963
1963-01-16,14412.63536,6962.646252,6970.062339,7109.908551,1963
1963-01-17,14387.56193,6837.632214,6910.027349,7030.097329,1963
1963-01-18,14362.48849,6712.618176,6849.992359,6949.93296,1963
1963-01-19,14337.41505,6587.604138,6789.957369,6870.121738,1963
1963-01-20,14312.34162,6462.5901,6729.922379,6789.957369,1963
1963-01-21,14284.08986,6324.86277,6647.639128,6718.268528,1963
1963-01-22,14252.30663,6175.128442,6543.107616,6654.702068,1963
1963-01-23,14220.5234,6025.040967,6438.576104,6590.782461,1963
1963-01-24,14188.74017,5874.953492,6334.044592,6527.216001,1963
1963-01-25,14156.95694,5724.866017,6229.51308,6463.649541,1963
1963-01-26,14122.70168,5604.44289,6140.873183,6400.083081,1963
1963-01-27,14075.02683,5661.299557,6147.582976,6336.516621,1963
1963-01-28,14024.87996,5747.820572,6170.537531,6272.597014,1963
1963-01-29,13975.08623,5833.98844,6193.138939,6209.030554,1963
1963-01-30,13924.93936,5920.509455,6215.740347,6145.464094,1963
1963-01-31,13875.14563,6006.677323,6238.694902,6081.897634,1963
1963-02-01,13797.45329,6080.131899,6122.509539,5934.988482,1963
1963-02-02,13692.56863,6140.166889,5867.537405,5705.089785,1963
1963-02-03,13587.68397,6199.848732,5612.565271,5474.837941,1963
1963-02-04,13482.44617,6259.883722,5357.593137,5244.939244,1963
1963-02-05,13377.56151,6319.918712,5102.621003,5015.040547,1963
1963-02-06,13382.50557,6319.918712,5337.463758,5105.093032,1963
1963-02-07,13497.63149,6259.883722,6062.474549,5515.096699,1963
1963-02-08,13612.40426,6199.848732,6787.48534,5925.100366,1963
1963-02-09,13727.53018,6140.166889,7512.496131,6335.104033,1963
1963-02-10,13842.65611,6080.131899,8237.506922,6745.1077,1963
1963-02-11,13970.14217,6039.873141,8985.119121,7182.656833,1963
1963-02-12,14109.98839,6020.096909,9754.979581,7647.398285,1963
1963-02-13,14250.18774,5999.96753,10524.84004,8112.492884,1963
1963-02-14,14390.03396,5979.838151,11295.05365,8577.587483,1963
1963-02-15,14529.88017,5960.061919,12064.91411,9042.682082,1963
1963-02-16,14510.10394,5920.156308,12254.90719,9077.643635,1963
1963-02-17,14329.99897,5860.121318,11865.03291,8682.472142,1963
1963-02-18,14149.894,5800.086328,11475.15862,8287.653796,1963
1963-02-19,13970.14217,5740.051338,11084.93118,7892.482303,1963
1963-02-20,13790.0372,5680.016348,10695.0569,7497.663957,1963
1963-02-21,13362.37619,5387.610632,10218.66159,6668.827948,1963
1963-02-22,12687.51227,4862.481043,9656.098421,5406.327423,1963
1963-02-23,12012.64835,4337.351454,9093.888397,4143.826898,1963
1963-02-24,11337.43129,3812.575012,8531.325226,2881.326373,1963
1963-02-25,11762.62028,4212.337416,8843.860321,3693.91762,1963
1963-02-26,13287.50902,5537.34496,10031.14054,6581.247492,1963
1963-02-27,14812.39777,6862.352504,11218.7739,9468.930511,1963
1963-02-28,16337.63966,8187.360048,12406.40726,12356.26038,1963
1963-03-01,17752.34654,9402.538875,13337.6559,14929.99572,1963
1963-03-02,19057.57786,10507.53584,14012.51981,17190.13652,1963
1963-03-03,20362.45602,11612.5328,14687.38373,19449.92417,1963
1963-03-04,21667.68733,12717.52976,15362.60079,21710.06497,1963
1963-03-05,22972.5655,13822.52673,16037.46471,23969.85263,1963
1963-03-06,23227.53763,14097.62824,16562.5943,24670.14313,1963
1963-03-07,22432.60373,13542.48116,16937.63641,23809.87703,1963
1963-03-08,21637.66984,12987.68722,17312.67853,22949.96409,1963
